mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5394920349121094,0.02243069142273397,0.05711278915405273,0.005267044465677016,200,2,2,0.5,20,balanced_subsample,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': 20, 'class_weight': 'balanced_subsample'}",0.7646616541353384,0.8530075187969925,0.811969111969112,0.8517374517374517,0.8694980694980695,0.8301747612273929,0.037831256599235245,25
1.3420519828796387,0.07266015519247737,0.13626313209533691,0.014788480752740954,500,10,4,sqrt,,balanced_subsample,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced_subsample'}",0.7518796992481203,0.8500000000000001,0.825868725868726,0.8494208494208494,0.8783783783783784,0.8311095305832149,0.042968198500019275,20
1.9133451938629151,0.11238571168899375,0.15248913764953614,0.022446987166151386,800,10,1,0.5,30,balanced,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 30, 'class_weight': 'balanced'}",0.7511278195488722,0.8522556390977444,0.8111969111969113,0.8555984555984557,0.8756756756756757,0.8291709002235319,0.044289506013411535,29
0.7494344234466552,0.09216715921970942,0.09561429023742676,0.017887223031970864,300,10,2,0.5,,balanced,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': None, 'class_weight': 'balanced'}",0.762781954887218,0.8541353383458646,0.8177606177606178,0.8501930501930504,0.8745173745173745,0.8318776671408251,0.039044872554576567,14
0.6734915256500245,0.10889702680368413,0.06801681518554688,0.017511354434616246,200,10,1,sqrt,10,balanced_subsample,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': 'balanced_subsample'}",0.7492481203007519,0.8477443609022556,0.8312741312741313,0.8525096525096525,0.8764478764478765,0.8314448282869336,0.04356834600492411,18
0.28721890449523924,0.05134232270174522,0.052526664733886716,0.011601477511431669,100,10,2,log2,,balanced,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'class_weight': 'balanced'}",0.750375939849624,0.8394736842105264,0.8069498069498069,0.8540540540540541,0.8706563706563707,0.8243019711440764,0.04249765493335251,47
0.6074129104614258,0.07369757401894966,0.08378934860229492,0.014890538940875858,300,5,2,log2,5,balanced,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 5, 'class_weight': 'balanced'}",0.763157894736842,0.8661654135338346,0.8200772200772201,0.8532818532818534,0.8884169884169884,0.8382198740093477,0.04356839064684586,7
0.6396494388580323,0.08576218861565334,0.07726407051086426,0.0076727961317377595,300,5,1,0.5,5,balanced,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 5, 'class_weight': 'balanced'}",0.7639097744360902,0.8695488721804512,0.8239382239382239,0.8583011583011584,0.8884169884169884,0.8408230034545824,0.0438100203443585,2
2.138797950744629,0.12214821061611308,0.13576889038085938,0.006796945560592793,800,5,4,sqrt,30,balanced_subsample,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'class_weight': 'balanced_subsample'}",0.7586466165413535,0.8481203007518797,0.8216216216216217,0.8505791505791507,0.8895752895752895,0.833708595813859,0.04334465597180949,10
2.1472418785095213,0.31136076280399255,0.13709554672241211,0.010018693357210097,800,10,1,0.2,,balanced_subsample,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 0.2, 'max_depth': None, 'class_weight': 'balanced_subsample'}",0.7353383458646616,0.8330827067669173,0.8250965250965251,0.8486486486486488,0.8895752895752896,0.8263483031904085,0.050645214358777654,43
0.9511478900909424,0.15210069593444833,0.07363734245300294,0.016864098468194602,300,10,4,sqrt,30,balanced_subsample,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'class_weight': 'balanced_subsample'}",0.7541353383458647,0.8462406015037593,0.8254826254826255,0.8474903474903475,0.8787644787644787,0.8304226783174151,0.04176746115658672,22
2.1087433815002443,0.01300584355490429,0.14150314331054686,0.005905033414655162,800,5,1,sqrt,,balanced_subsample,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced_subsample'}",0.7421052631578947,0.8518796992481202,0.8212355212355212,0.8474903474903475,0.8818532818532819,0.828912822597033,0.04747586210382182,33
0.2689966201782227,0.013065756864694519,0.04516844749450684,0.009220152402055733,100,10,1,0.5,5,balanced_subsample,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': 5, 'class_weight': 'balanced_subsample'}",0.7650375939849624,0.8597744360902255,0.8138996138996138,0.8664092664092664,0.8861003861003861,0.8382442592968908,0.04358647179260211,6
